text,code,lang_rep,code_rep
check if there are tickets for a Taylor Swift event in the university and show me if there are tickets for a NBA match there at 5 AM next week,"event_name = EventName.resolve_from_text(""a Taylor Swift event"")
location = Location.resolve_from_text(""in the university"")
events = Calendar.find_events(event_name=event_name, location=location)
event_tickets = Calendar.find_events_tickets(events=events)
Responder.respond(response=event_tickets)

event_name = EventName.resolve_from_text(""a NBA match"")
date_time = DateTime.resolve_from_text(""5 AM next week"")
events = Calendar.find_events(date_time=date_time, event_name=event_name, location=location)
event_tickets = Calendar.find_events_tickets(events=events)
Responder.respond(response=event_tickets)","(None, None)","(None, None)"
"before you shoot Leonard containing asking if it's going to be nice on Wednesday and Annette Farmer saying to cancel my freezer order, delete the first messages from the weekend","date_time = DateTime.resolve_from_text(""the weekend"")
messages = Message.find_messages(date_time=date_time)
messages = first(messages)
Message.delete_messages(messages=messages)

recipient1 = Contact.resolve_from_text(""Leonard"")
recipient2 = Contact.resolve_from_text(""Annette Farmer"")
content1 = Content.resolve_from_text(""asking if it's going to be nice on Wednesday"")
content2 = Content.resolve_from_text(""cancel my freezer order"")
for recipient in [recipient1, recipient2]:
  for content in [content1, content2]:
    Message.send_message(recipient=recipient, content=content)","(None, None)","(None, None)"
"let me know of the weather report, unless that I leave at noon tomorrow to get to Joseph Common before 4:09 AM","departure_time = DateTime.resolve_from_text(""noon tomorrow"")
destination = Location.resolve_from_text(""to Joseph Common"")
arrival_date_time = before arrival_date_time = DateTime.resolve_from_text(""4:09 AM"")
arrival = Navigation.find_estimated_arrival(destination=destination, departure_date_time=departure_time, arrival_date_time=arrival_date_time)
test_navigation_estimate_arrival = bool(arrival)

if not test_navigation_estimate_arrival:
  weather_forecasts = Weather.find_weather_forecasts()
  Responder.respond(response=weather_forecasts)","(None, None)","(None, None)"
remove the first three messages and see if in Mexico for the afternoon of the day after tomorrow and tomorrow there are a meetings,"messages = Message.find_messages()
messages = first(messages, 3)
Message.delete_messages(messages=messages)

event_names = EventName.resolve_many_from_text(""a meetings"")
date_times = DateTime.resolve_many_from_text(""the afternoon of the day after tomorrow and tomorrow"")
location = Location.resolve_from_text(""in Mexico"")
events = []
for event_name in event_names:
  for date_time in date_times:
    events += Calendar.find_events(date_time=date_time, location=location, event_name=event_name)
test_events = bool(events)
Responder.respond(response=test_events)","(None, None)","(None, None)"
"let me know if the security system is adjust to on, add all Dior sneakers to my list if so","device_name = HomeDeviceName.resolve_from_text(""the security system"")
device_action = HomeDeviceAction.resolve_from_text(""adjust"")
device_value = HomeDeviceValue.resolve_from_text(""on"")
home_devices = SmartHome.find_home_devices(device_action=device_action, device_name=device_name, device_value=device_value)
test_home_device = bool(home_devices)
Responder.respond(response=test_home_device)
if test_home_device:
  product_names = ProductName.resolve_many_from_text(""all Dior sneakers"")
  shopping_list_name = ShoppingListName.resolve_from_text(""my list"")
  for product_name in product_names:
    shopping_list = Shopping.add_to_shopping_list(product_name=product_name, shopping_list_name=shopping_list_name)","(None, None)","(None, None)"
check the weather and delete the first messages,"weather_forecasts = Weather.find_weather_forecasts()
Responder.respond(response=weather_forecasts)

messages = Message.find_messages()
messages = first(messages)
Message.delete_messages(messages=messages)","(None, None)","(None, None)"
"unless I recieved a message from Christopher Ortiz that includes conference call invite, add all sandals to my list","contact = Contact.resolve_from_text(""I"")
sender = Contact.resolve_from_text(""Christopher Ortiz"")
content = Content.resolve_from_text(""conference call invite"")
messages = Message.find_messages(recipient=contact, sender=sender, content=content)
test_messages = bool(messages)

if not test_messages:
  product_names = ProductName.resolve_many_from_text(""all sandals"")
  shopping_list_name = ShoppingListName.resolve_from_text(""my list"")
  for product_name in product_names:
    shopping_list = Shopping.add_to_shopping_list(product_name=product_name, shopping_list_name=shopping_list_name)","(None, None)","(None, None)"
"create a reminder for me that the cake is in the fridge or to call my dad, provided that I recieved a message that includes flight itinerary","contact = Contact.resolve_from_text(""I"")
content = Content.resolve_from_text(""flight itinerary"")
messages = Message.find_messages(recipient=contact, content=content)
test_messages = bool(messages)

if test_messages:
  person_reminded = Contact.resolve_from_text(""me"")
  contents = Content.resolve_many_from_text(""the cake is in the fridge or call my dad"")
  for content in [contents]:
    Reminder.create_reminder(person_reminded=person_reminded, content=content)","(None, None)","(None, None)"
"if not there are tell me how long will it take me to arrive at mindnight to Carter Fort, if in Jasminemouth or Lake Jesusview it hails at that time near my work place, text Rachel saying where I am staying at and Mario containing and ask them to meet for coffee","location = Location.resolve_many_from_text(""in Jasminemouth or Lake Jesusview"")
weather_condition = WeatherCondition.resolve_from_text(""hails"")
date_time = DateTime.resolve_from_text(""mindnight"")
weather_forecasts = []
for location in location:
  weather_forecasts += Weather.find_weather_forecasts(date_time=date_time, location=location, weather_condition=weather_condition)
test_weather_forecasts = bool(weather_forecasts)

if test_weather_forecasts:
  destination = Location.resolve_from_text(""to Carter Fort"")
  date_time = DateTime.resolve_from_text(""mindnight"")
  duration = Navigation.find_duration(destination=destination, date_time=date_time)
  Responder.respond(response=duration)
location = Location.resolve_from_text(""near my work place"")
navigation_traffic_info = []
for traffic_condition in test_navigation_traffic_info:
  for location in location:
    navigation_traffic_info += Navigation.find_traffic_info(location=location, traffic_condition=traffic_condition)
test_navigation_traffic_info = bool(navigation_traffic_info)

if not test_navigation_traffic_info:
  recipient1 = Contact.resolve_from_text(""Rachel"")
  recipient2 = Contact.resolve_from_text(""Mario"")
  content1 = Content.resolve_from_text(""where I am staying at"")
  content2 = Content.resolve_from_text(""ask __DELETE__ to meet for coffee"")
  for recipient in [recipient1, recipient2]:
    for content in [content1, content2]:
      Message.send_message(recipient=recipient, content=content)","(None, None)","(None, None)"
"delete my last reminders to walk the dog, if not Wilson-Walker has all Pop Tarts on discount and I got reminders for tomorrow or tomorrow","location = Location.resolve_from_text(""Wilson-Walker"")
product_names = ProductName.resolve_many_from_text(""all Pop Tarts"")
product_attribute = ProductAttribute.resolve_from_text(""on discount"")
products = []
for product_name in product_names:
  products += Product.find_products(product_name=product_name, product_attribute=product_attribute, location=location)
test1 = bool(products)
person_reminded = Contact.resolve_from_text(""I"")
date_times = DateTime.resolve_many_from_text(""tomorrow or tomorrow"")
reminders = []
for date_time in date_times:
  reminders += Reminder.find_reminders(person_reminded=person_reminded, date_time=date_time)
test2 = bool(reminders)
test = test1 and test2
if not test:
  person_reminded = Contact.resolve_from_text(""my"")
  content = Content.resolve_from_text(""walk the dog"")
  reminders = Reminder.find_reminders(person_reminded=person_reminded, content=content)
  reminders = last(reminders)
  Reminder.delete_reminder(reminders=reminders)","(None, None)","(None, None)"
"find if on Yom Kippur in the three lowest rated sea it is expected to be cloudy, if not the house doors is set to unlocked at noon the day after tomorrow","device_name = HomeDeviceName.resolve_from_text(""the house doors"")
device_action = HomeDeviceAction.resolve_from_text(""set"")
device_value = HomeDeviceValue.resolve_from_text(""unlocked"")
date_time = DateTime.resolve_from_text(""noon the day after tomorrow"")
home_devices = SmartHome.find_home_devices(device_action=device_action, device_name=device_name, device_value=device_value, date_time=date_time)
test_home_device = bool(home_devices)

if not test_home_device:
  date_time = DateTime.resolve_from_text(""Yom Kippur"")
  locations = Location.resolve_from_text(""in the 3 lowest rated sea"")
  locations = utils.sort(locations, ""lowest rated"")
  locations = utils.first(locations, 3)
  weather_condition = WeatherCondition.resolve_from_text(""will be dry"")
  weather_forecasts = []
  for location in location:
    weather_forecasts += Weather.find_weather_forecasts(date_time=date_time, location=location, weather_condition=weather_condition)
  test_weather_forecasts = bool(weather_forecasts)
  Responder.respond(response=test_weather_forecasts)","(None, None)","(None, None)"
